#	time(s)	count A	count B	count C	count D
1	0.0050	10	-5	-13	
2	0.0100	10	-5	-12	
3	0.0150	10	-6	-11	
4	0.0200	10	-6	-10	
5	0.0250	10	-6	-9	
6	0.0300	10	-6	-8	
7	0.0350	11	-6	-8	
8	0.0400	11	-6	-7	
9	0.0450	11	-6	-6	
10	0.0500	11	-6	-5	
11	0.0550	12	-6	-4	
12	0.0600	12	-6	-3	
13	0.0650	12	-6	-2	
14	0.0700	12	-6	-2	
15	0.0750	12	-6	-1	
16	0.0800	12	-6	0	
17	0.0850	12	-6	1	
18	0.0900	12	-6	2	
19	0.0950	13	-6	2	
20	0.1000	13	-6	4	
21	0.1050	13	-6	4	
22	0.1100	13	-6	5	
23	0.1150	14	-6	6	
24	0.1200	14	-6	7	
25	0.1250	14	-6	8	
26	0.1300	14	-5	8	
27	0.1350	14	-5	9	
28	0.1400	14	-5	10	
29	0.1450	14	-5	10	
30	0.1500	14	-5	11	
31	0.1550	14	-4	12	
32	0.1600	14	-4	12	
33	0.1650	14	-4	13	
34	0.1700	15	-4	14	
35	0.1750	15	-4	14	
36	0.1800	15	-4	14	
37	0.1850	15	-3	15	
38	0.1900	15	-3	16	
39	0.1950	15	-3	16	
40	0.2000	15	-3	16	
41	0.2050	15	-2	17	
42	0.2100	16	-2	17	
43	0.2150	16	-2	18	
44	0.2200	16	-2	18	
45	0.2250	16	-1	18	
46	0.2300	16	-1	18	
47	0.2350	16	-1	18	
48	0.2400	16	0	19	
49	0.2450	16	0	19	
50	0.2500	16	0	19	
51	0.2550	16	0	19	
52	0.2600	16	0	19	
53	0.2650	16	1	19	
54	0.2700	16	1	19	
55	0.2750	16	1	19	
56	0.2800	16	2	19	
57	0.2850	16	2	19	
58	0.2900	16	2	19	
59	0.2950	15	2	18	
60	0.3000	15	3	18	
61	0.3050	15	3	18	
62	0.3100	15	3	18	
63	0.3150	15	4	17	
64	0.3200	15	4	17	
65	0.3250	15	4	16	
66	0.3300	15	4	16	
67	0.3350	14	4	16	
68	0.3400	14	5	15	
69	0.3450	14	5	15	
70	0.3500	14	5	14	
71	0.3550	14	6	14	
72	0.3600	14	6	13	
73	0.3650	14	6	12	
74	0.3700	14	6	12	
75	0.3750	14	6	11	
76	0.3800	14	6	11	
77	0.3850	14	6	10	
78	0.3900	13	7	9	
79	0.3950	13	7	8	
